id,checkins,name,latitude,longitude,hasMenu,rating
761,1559,Gusto Italian Kitchen + Wine Bar,30.31830123,-97.7398428,TRUE,8.4
762,4254,Billy's On Burnet,30.32203709,-97.73982158,TRUE,9.5
763,6677,Galaxy Cafe,30.31543391,-97.73377989,TRUE,9
764,1995,D K Sushi and Seoul Asian Food Market,30.32525619,-97.72714471,TRUE,8.8
765,2727,Lucy's Fried Chicken,30.32872079,-97.74013455,TRUE,8.2
766,1329,Kiefer's Cafe & Catering,30.38831733,-97.7098145,TRUE,7.5
767,886,Andiamo Ristorante Italiano,30.38270985,-97.72330497,TRUE,9.1
768,1437,Pho Hong,30.38261278,-97.72329436,TRUE,8.6
769,298,Jimmy John's,30.39077652,-97.72206399,TRUE,9.2
770,1075,Slab BBQ,30.37133264,-97.72472098,TRUE,8.5
771,483,Central Donut,30.39290385,-97.70691991,TRUE,8.8
772,15939,Pluckers Wing Bar,30.37280114,-97.72768021,TRUE,8.6
773,1354,Vasquez Taco,30.37425257,-97.7272773,TRUE,7.7
774,938,Madras Pavilion,30.37287302,-97.72461491,TRUE,8.4
775,20780,Trudy's North Star,30.37061893,-97.72754073,TRUE,9
776,658,Black Walnut Cafe - Austin Commons,30.39563709,-97.72007529,TRUE,8.3
777,2607,DoubleDave's Pizzaworks,30.40035009,-97.70388051,TRUE,8.3
778,8982,Mighty Fine Burgers,30.38988685,-97.73302317,TRUE,8.7
779,6376,Freebirds World Burrito,30.39555752,-97.71966174,TRUE,8.3
780,5263,P.F. Chang's,30.39565,-97.75086,TRUE,8.5
781,4491,la Madeleine Country French Café,30.39568813,-97.7471709,TRUE,8.3
782,282,Modern Market,30.39506652,-97.74952968,TRUE,7.8
783,1608,Pok-E-Jo's,30.394994,-97.748143,TRUE,8
784,4881,Newk's Express Cafe,30.39511275,-97.75090908,TRUE,7.8
785,5145,Fire Bowl Cafe,30.39525445,-97.74943829,TRUE,8.2
786,2769,Truluck's Seafood Steak & Crab,30.39534699,-97.74538279,TRUE,7.8
787,748,Snap Kitchen,30.39235726,-97.74508395,TRUE,8.9
788,4473,Jason's Deli,30.39470443,-97.74476565,TRUE,7.6
789,2230,Jersey Mike's Subs,30.39235218,-97.74514727,TRUE,7.6
790,7292,Chick-fil-A Braker Lane,30.40103764,-97.74503643,TRUE,7.8
791,3263,Einstein Bros Bagels,30.39987583,-97.7450853,TRUE,8
792,3109,Manuel's,30.396713,-97.749397,TRUE,7.4
793,2501,Estancia Churrascaria Brazilian Steakhouse,30.39319654,-97.74752429,TRUE,7.4
794,2030,Bombay Bistro - Research Blvd,30.39885381,-97.74723781,TRUE,8.6
795,2448,Corner Bakery Cafe,30.39400519,-97.75063851,TRUE,7.3
796,6740,Z'Tejas Mexican Restaurant and Grill,30.38919897,-97.75298747,TRUE,8.3
797,2236,Romano's Macaroni Grill,30.394568,-97.747606,TRUE,9.1
798,447,Hanabi,30.38672816,-97.7418798,TRUE,8.2
799,2522,Zoës Kitchen,30.3930351,-97.74944767,TRUE,7.6
800,1852,Brick Oven Restaurant,30.3989181,-97.74908403,TRUE,7.8
801,1901,Jimmy John's,30.40130652,-97.74652004,TRUE,9.1
802,6805,Panera Bread,30.390193,-97.73996,TRUE,8.7
803,2829,Saltgrass Steak House,30.39770319,-97.74707335,TRUE,9.1
804,1864,BRIO Tuscan Grille,30.39328328,-97.74807572,TRUE,9.3
805,1462,Texadelphia,30.39490266,-97.74899915,TRUE,8.9
806,1497,Bill Miller Bar-B-Q,30.329266,-97.659006,TRUE,6.5
807,224,Short Shop,30.31913976,-97.68908539,TRUE,6.3
808,1202,Luby's,30.33448767,-97.68835251,TRUE,8.3
809,818,Taco Shack,30.33097074,-97.6670694,TRUE,8.1
810,990,Subs n More,30.33074356,-97.68026544,TRUE,8.4
811,187,Mama Jacks,30.44290066,-97.626452,TRUE,8.2
812,791,SUBWAY,30.34094995,-97.69197437,TRUE,7.9
813,185,El Pollo Regio #8,30.31966925,-97.68896858,TRUE,8.4
814,17,Taco Bell,30.349609,-97.556909,TRUE,7.6
815,268,Quiznos,30.3310056,-97.66678736,TRUE,8
816,474,Papa John's Pizza,30.43736448,-97.6110749,TRUE,8.4
817,91,Subway (Valero),30.2367839,-97.57244369,TRUE,7.5
818,170,McDonalds,30.34975019,-97.55559624,TRUE,7.3
819,975,McDonald's,30.32899217,-97.66028687,TRUE,7.3
820,2,Southern Fusion,30.3397243,-97.5620617,TRUE,7.5
821,32,Tamale Addiction,30.340896,-97.557019,TRUE,8.5
822,2483,Casa Garcias,30.44724005,-97.64777184,TRUE,9.3
823,2979,Rio Grande,30.45022752,-97.65463829,TRUE,9
824,4936,Cheddar's Casual Cafe,30.44452997,-97.66691208,TRUE,8.9
825,427,Lone Star Kolaches,30.44950803,-97.65521269,TRUE,7.4
826,319,China Dragon,30.44953389,-97.65679517,TRUE,7.2
827,1476,Bill Miller Bar-B-Q,30.4388093,-97.67027014,TRUE,7.6
828,481,Chucho's Mexican Restaurant,30.45572239,-97.65973051,TRUE,7.4
829,1643,Ka-Prow Thai & Sushi Bistro,30.42453467,-97.66999988,TRUE,8.2
830,2112,Pita Fusion,30.48229173,-97.65716493,TRUE,9.2
831,2188,Beluga Japanese Restaurant,30.48196494,-97.65764236,TRUE,7.6
832,2922,Whataburger,30.43317087,-97.67098904,TRUE,9.1
833,423,Amigos BBQ & Grill,30.458309,-97.65066862,TRUE,9.1
834,1261,Thundercloud Subs,30.45607272,-97.66120434,TRUE,9.3
835,582,El Faro Tacos & Café,30.43547624,-97.67443026,TRUE,8.9
836,255,Church's Chicken,30.4407221,-97.67023835,TRUE,8.7
837,1539,Pecan Street Station Deli and Grill,30.44306674,-97.62874081,TRUE,9
838,347,Golden Chick,30.44378042,-97.62980745,TRUE,8.5
839,935,Baris Pasta & Pizza,30.44708662,-97.63709344,TRUE,8.1
840,2441,Jim's Restaurant Oak Hill,30.23452294,-97.87641977,TRUE,9.1
841,805,Sweet Treets Bakery,30.23345056,-97.86576962,TRUE,8.9
